x1,x2,x3,t
3.917762,5.927000,16.338147,57.820000
4.128652,6.338580,16.151637,57.830000
4.360027,6.779048,16.001260,57.840000
4.612750,7.249681,15.890676,57.850000
4.887711,7.751473,15.824059,57.860000
5.185791,8.285021,15.806138,57.870000
5.507820,8.850384,15.842222,57.880000
5.854521,9.446919,15.938210,57.890000
6.226447,10.073076,16.100577,57.900000
6.623895,10.726169,16.336310,57.910000
7.046816,11.402109,16.652806,57.920000
7.494693,12.095122,17.057687,57.930000
7.966419,12.797445,17.558533,57.940000
8.460143,13.499045,18.162496,57.950000
8.973117,14.187376,18.875803,57.960000
9.501532,14.847224,19.703100,57.970000
10.040363,15.460700,20.646684,57.980000
10.583240,16.007451,21.705614,57.990000
11.122361,16.465151,22.874762,58.000000
11.648478,16.810345,24.143910,58.010000
12.150986,17.019674,25.496993,58.020000
12.618135,17.071475,26.911672,58.030000
13.037386,16.947673,28.359388,58.040000
13.395932,16.635788,29.806066,58.050000
13.681345,16.130836,31.213546,58.060000
13.882327,15.436785,32.541723,58.070000
13.989502,14.567298,33.751243,58.080000
13.996151,13.545505,34.806453,58.090000
13.898802,12.402728,35.678203,58.100000
13.697608,11.176254,36.346092,58.110000
13.396426,9.906431,36.799796,58.120000
13.002605,8.633515,37.039313,58.130000
12.526502,7.394710,37.074117,58.140000
11.980780,6.221795,36.921450,58.150000
11.379593,5.139576,36.604076,58.160000
10.737743,4.165246,36.147865,58.170000
10.069894,3.308556,35.579553,58.180000
9.389913,2.572611,34.924899,58.190000
8.710371,1.955061,34.207366,58.200000
8.042206,1.449436,33.447322,58.210000
7.394556,1.046474,32.661715,58.220000
6.774720,0.735286,31.864103,58.230000
6.188230,0.504325,31.064921,58.240000
5.638987,0.342115,30.271895,58.250000
5.129457,0.237765,29.490503,58.260000
4.660877,0.181301,28.724437,58.270000
4.233468,0.163842,27.976017,58.280000
3.846641,0.177679,27.246554,58.290000
3.499186,0.216257,26.536639,58.300000
3.189440,0.274122,25.846373,58.310000
2.915425,0.346828,25.175542,58.320000
2.674977,0.430834,24.523745,58.330000
2.465838,0.523395,23.890482,58.340000
2.285737,0.622452,23.275218,58.350000
2.132455,0.726536,22.677419,58.360000
2.003866,0.834674,22.096580,58.370000
1.897977,0.946312,21.532240,58.380000
1.812948,1.061244,20.983987,58.390000
1.747109,1.179551,20.451463,58.400000
1.698970,1.301558,19.934367,58.410000
1.667222,1.427790,19.432450,58.420000
1.650739,1.558939,18.945524,58.430000
1.648577,1.695843,18.473456,58.440000
1.659965,1.839467,18.016174,58.450000
1.684306,1.990886,17.573671,58.460000
1.721164,2.151282,17.146010,58.470000
1.770263,2.321933,16.733333,58.480000
1.831482,2.504217,16.335867,58.490000
1.904843,2.699609,15.953943,58.500000
1.990514,2.909684,15.588006,58.510000
2.088802,3.136117,15.238636,58.520000
2.200147,3.380692,14.906567,58.530000
2.325124,3.645301,14.592718,58.540000
2.464439,3.931943,14.298220,58.550000
2.618924,4.242726,14.024453,58.560000
2.789540,4.579859,13.773087,58.570000
2.977369,4.945639,13.546135,58.580000
3.183613,5.342433,13.346001,58.590000
3.409589,5.772647,13.175551,58.600000
3.656714,6.238678,13.038179,58.610000
3.939136,6.763358,12.957580,58.620000
4.233952,7.308769,12.900286,58.630000
4.554644,7.896373,12.890432,58.640000
4.902836,8.527600,12.934368,58.650000
5.280108,9.203242,13.039380,58.660000
5.687923,9.923199,13.213747,58.670000
6.127539,10.686169,13.466761,58.680000
6.599897,11.489267,13.808698,58.690000
7.105481,12.327581,14.250697,58.700000
7.644143,13.193665,14.804526,58.710000
8.214894,14.076989,15.482201,58.720000
8.815668,14.963391,16.295384,58.730000
9.443048,15.834568,17.254552,58.740000
10.091989,16.667725,18.367884,58.750000
10.755531,17.435478,19.639861,58.760000
11.424561,18.106173,21.069628,58.770000
12.087646,18.644778,22.649226,58.780000
12.731008,19.014497,24.361873,58.790000
13.338687,19.179181,26.180611,58.800000
13.892958,19.106496,28.067670,58.810000
14.375039,18.771615,29.974942,58.820000
14.766091,18.161000,31.845872,58.830000
15.048459,17.275645,33.618889,58.840000
15.207055,16.133068,35.232163,58.850000
15.230706,14.767439,36.629134,58.860000
15.113285,13.227525,37.763949,58.870000
14.854435,11.572588,38.605853,58.880000
14.459761,9.866843,39.141690,58.890000
13.940438,8.173432,39.376113,58.900000
13.312310,6.548931,39.329565,58.910000
12.594604,5.039252,39.034576,58.920000
11.808474,3.677378,38.531205,58.930000
10.975549,2.482962,37.862473,58.940000
10.116668,1.463433,37.070451,58.950000
9.250884,0.616116,36.193392,58.960000
8.394797,-0.069211,35.264014,58.970000
7.562194,-0.607757,34.308802,58.980000
6.763954,-1.017461,33.348095,58.990000
6.008158,-1.317191,32.396684,59.000000
5.300330,-1.525436,31.464680,59.010000
4.643766,-1.659442,30.558459,59.020000
4.039886,-1.734714,29.681569,59.030000
3.488595,-1.764795,28.835513,59.040000
2.988615,-1.761240,28.020401,59.050000
2.537782,-1.733710,27.235449,59.060000
2.133305,-1.690138,26.479357,59.070000
1.771976,-1.636931,25.750564,59.080000
1.450351,-1.579180,25.047436,59.090000
1.164883,-1.520863,24.368374,59.100000
0.912031,-1.465037,23.711879,59.110000
0.688338,-1.414003,23.076587,59.120000
0.490486,-1.369457,22.461280,59.130000
0.315337,-1.332620,21.864883,59.140000
0.159952,-1.304346,21.286456,59.150000
0.021606,-1.285212,20.725178,59.160000
-0.102212,-1.275599,20.180336,59.170000
-0.213804,-1.275751,19.651308,59.180000
-0.315269,-1.285829,19.137553,59.190000
-0.408523,-1.305953,18.638600,59.200000
-0.495309,-1.336237,18.154038,59.210000
-0.577214,-1.376816,17.683512,59.220000
-0.655691,-1.427867,17.226718,59.230000
-0.732075,-1.489630,16.783401,59.240000
-0.807598,-1.562422,16.353353,59.250000
-0.883411,-1.646649,15.936414,59.260000
-0.960597,-1.742818,15.532477,59.270000
-1.040192,-1.851543,15.141491,59.280000
-1.123196,-1.973559,14.763465,59.290000
-1.210590,-2.109725,14.398479,59.300000
-1.303349,-2.261036,14.046694,59.310000
-1.402458,-2.428628,13.708361,59.320000
-1.508923,-2.613787,13.383842,59.330000
-1.623784,-2.817954,13.073622,59.340000
-1.748127,-3.042735,12.778336,59.350000
-1.883097,-3.289908,12.498795,59.360000
-2.029906,-3.561423,12.236016,59.370000
-2.189845,-3.859407,11.991261,59.380000
-2.364293,-4.186165,11.766083,59.390000
-2.554727,-4.544170,11.562378,59.400000
-2.762725,-4.936055,11.382447,59.410000
-2.989973,-5.364585,11.229067,59.420000
-3.238263,-5.832622,11.105578,59.430000
-3.509493,-6.343073,11.015972,59.440000
-3.805657,-6.898809,10.965002,59.450000
-4.144127,-7.528825,10.982019,59.460000
-4.497527,-8.184383,11.027955,59.470000
-4.882202,-8.892307,11.132845,59.480000
-5.300221,-9.653732,11.305708,59.490000
-5.753514,-10.468686,11.556890,59.500000
-6.243760,-11.335666,11.898112,59.510000
-6.772239,-12.251111,12.342438,59.520000
-7.339647,-13.208783,12.904128,59.530000
-7.945863,-14.199048,13.598323,59.540000
-8.589662,-15.208096,14.440497,59.550000
-9.268391,-16.217155,15.445599,59.560000
-9.977591,-17.201786,16.626829,59.570000
-10.710608,-18.131421,17.993989,59.580000
-11.458212,-18.969330,19.551420,59.590000
-12.208283,-19.673263,21.295588,59.600000
-12.945622,-20.197026,23.212549,59.610000
-13.651998,-20.493193,25.275625,59.620000
-14.306494,-20.517032,27.443828,59.630000
-14.886255,-20.231445,29.661626,59.640000
-15.367662,-19.612426,31.860640,59.650000
-15.727901,-18.654157,33.963630,59.660000
-15.946813,-17.372642,35.890677,59.670000
-16.008792,-15.806810,37.566874,59.680000
-15.904458,-14.016403,38.930305,59.690000
-15.631811,-12.076642,39.938761,59.700000
-15.196643,-10.070497,40.573817,59.710000
-14.612110,-8.080011,40.841448,59.720000
-13.897553,-6.178334,40.769241,59.730000
-13.076752,-4.423825,40.401026,59.740000
-12.175927,-2.856974,39.790233,59.750000
-11.221769,-1.500106,38.993347,59.760000
-10.239747,-0.359305,38.064463,59.770000
-9.252830,0.572306,37.051521,59.780000
-8.280671,1.310807,35.994253,59.790000
-7.339225,1.877881,34.923620,59.800000
-6.440720,2.297798,33.862288,59.810000
-5.593879,2.595140,32.825739,59.820000
-4.804308,2.793252,31.823639,59.830000
-4.074955,2.913317,30.861223,59.840000
-3.406597,2.973911,29.940537,59.850000
-2.798300,2.990891,29.061468,59.860000
-2.247839,2.977500,28.222558,59.870000
-1.752057,2.944597,27.421590,59.880000
-1.307169,2.900941,26.656018,59.890000
-0.909003,2.853494,25.923240,59.900000
-0.553201,2.807712,25.220774,59.910000
-0.235359,2.767817,24.546355,59.920000
0.048858,2.737030,23.897986,59.930000
0.303640,2.717783,23.273943,59.940000
0.532979,2.711896,22.672773,59.950000
0.740636,2.720720,22.093275,59.960000
0.930124,2.745269,21.534478,59.970000
1.104710,2.786318,20.995616,59.980000
1.267411,2.844488,20.476110,59.990000
1.421016,2.920317,19.975550,60.000000
1.568093,3.014309,19.493685,60.010000
1.711019,3.126985,19.030412,60.020000
1.851992,3.258913,18.585776,60.030000
1.993062,3.410738,18.159970,60.040000
2.136147,3.583199,17.753343,60.050000
2.283060,3.777144,17.366411,60.060000
2.435526,3.993541,16.999868,60.070000
2.595206,4.233479,16.654614,60.080000
2.763711,4.498167,16.331773,60.090000
2.942619,4.788927,16.032725,60.100000
3.133489,5.107180,15.759144,60.110000
3.337872,5.454425,15.513031,60.120000
3.566060,5.847938,15.312345,60.130000
3.802796,6.258228,15.129445,60.140000
4.057662,6.702134,14.982601,60.150000
4.332200,7.181011,14.875646,60.160000
4.627922,7.695988,14.813005,60.170000
4.946288,8.247847,14.799752,60.180000
5.288672,8.836868,14.841651,60.190000
5.656311,9.462640,14.945187,60.200000
6.050243,10.123835,15.117568,60.210000
6.471226,10.817932,15.366688,60.220000
6.919635,11.540911,15.701030,60.230000
7.395340,12.286898,16.129490,60.240000
7.897561,13.047793,16.661105,60.250000
8.424699,13.812898,17.304638,60.260000
8.974146,14.568573,18.068016,60.270000
9.542094,15.297990,18.957588,60.280000
10.123338,15.981039,19.977205,60.290000
10.711098,16.594490,21.127143,60.300000
11.296899,17.112489,22.402916,60.310000
11.870519,17.507500,23.794101,60.320000
12.420065,17.751736,25.283317,60.330000
12.932194,17.819097,26.845574,60.340000
13.392527,17.687509,28.448228,60.350000
13.786247,17.341480,30.051741,60.360000
14.098893,16.774529,31.611401,60.370000
14.317281,15.991100,33.079990,60.380000
14.430476,15.007531,34.411177,60.390000
14.430706,13.851763,35.563275,60.400000
14.314099,12.561666,36.502777,60.410000
14.081119,11.182127,37.207139,60.420000
13.736649,9.761290,37.666319,60.430000
13.289681,8.346540,37.882871,60.440000
12.752675,6.980833,37.870637,60.450000
12.140658,5.699882,37.652369,60.460000
11.470205,4.530477,37.256757,60.470000
10.758405,3.489982,36.715362,60.480000
10.021935,2.586853,36.059896,60.490000
9.276308,1.821869,35.320090,60.500000
8.535327,1.189759,34.522283,60.510000
7.810759,0.680929,33.688683,60.520000
7.112193,0.283076,32.837184,60.530000
6.447063,-0.017448,31.981595,60.540000
5.820774,-0.234568,31.132099,60.550000
5.236910,-0.381719,30.295849,60.560000
4.697481,-0.471343,29.477570,60.570000
4.203183,-0.514599,28.680127,60.580000
3.753650,-0.521237,27.905019,60.590000
3.347694,-0.499589,27.152781,60.600000
2.983510,-0.456630,26.423304,60.610000
2.658866,-0.398090,25.716071,60.620000
2.371250,-0.328582,25.030336,60.630000
2.117998,-0.251747,24.365241,60.640000
1.896396,-0.170388,23.719897,60.650000
1.703757,-0.086597,23.093435,60.660000
1.537478,-0.001877,22.485033,60.670000
1.395087,0.082757,21.893934,60.680000
1.274270,0.166690,21.319447,60.690000
1.172891,0.249628,20.760947,60.700000
1.089001,0.331534,20.217874,60.710000
1.020845,0.412576,19.689722,60.720000
0.966858,0.493085,19.176035,60.730000
0.925662,0.573515,18.676405,60.740000
0.896059,0.654424,18.190461,60.750000
0.877021,0.736449,17.717870,60.760000
0.867682,0.820291,17.258331,60.770000
0.867329,0.906711,16.811576,60.780000
0.875391,0.996515,16.377368,60.790000
0.891430,1.090560,15.955500,60.800000
0.915134,1.189750,15.545799,60.810000
0.946308,1.295037,15.148126,60.820000
0.984870,1.407431,14.762382,60.830000
1.030846,1.528003,14.388511,60.840000
1.084361,1.657890,14.026504,60.850000
1.145644,1.798310,13.676413,60.860000
1.215019,1.950569,13.338351,60.870000
1.292911,2.116068,13.012512,60.880000
1.379841,2.296321,12.699179,60.890000
1.476431,2.492962,12.398743,60.900000
1.583406,2.707758,12.111723,60.910000
1.701596,2.942621,11.838785,60.920000
1.831943,3.199618,11.580780,60.930000
1.975503,3.480982,11.338768,60.940000
2.133451,3.789115,11.114065,60.950000
2.307090,4.126594,10.908291,60.960000
2.497851,4.496170,10.723424,60.970000
2.707298,4.900753,10.561871,60.980000
2.937131,5.343397,10.426545,60.990000
3.189184,5.827262,10.320954,61.000000
3.465421,6.355558,10.249310,61.010000
3.767923,6.931468,10.216644,61.020000
4.098871,7.558029,10.228932,61.030000
4.460512,8.237975,10.293239,61.040000
4.855118,8.973520,10.417854,61.050000
5.284920,9.766074,10.612427,61.060000
5.752016,10.615876,10.888077,61.070000
6.258251,11.521521,11.257459,61.080000
6.805061,12.479381,11.734738,61.090000
7.393262,13.482908,12.335446,61.100000
8.022797,14.521833,13.076144,61.110000
8.692422,15.581272,13.973818,61.120000
9.399334,16.640833,15.044932,61.130000
10.138758,17.673812,16.304043,61.140000
10.903502,18.646651,17.761938,61.150000
11.683529,19.518905,19.423277,61.160000
12.465603,20.243992,21.283838,61.170000
13.233086,20.771042,23.327622,61.180000
13.965998,21.048071,25.524238,61.190000
14.641442,21.026562,27.827196,61.200000
15.234476,20.667201,30.173825,61.210000
15.719491,19.946114,32.487506,61.220000
16.072025,18.860535,34.682585,61.230000
16.270865,17.432587,36.671765,61.240000
16.300167,15.709935,38.375078,61.250000
16.151254,13.762621,39.728852,61.260000
15.823761,11.676276,40.692860,61.270000
15.325888,9.542861,41.254107,61.280000
14.673710,7.450770,41.426496,61.290000
13.889656,5.476234,41.246694,61.300000
13.000433,3.677470,40.767388,61.310000
12.034766,2.092194,40.049548,61.320000
11.021254,0.738224,39.155236,61.330000
9.986621,-0.383641,38.141996,61.340000
8.954462,-1.285555,37.059287,61.350000
7.944520,-1.988306,35.946849,61.360000
6.972422,-2.517431,34.834611,61.370000
6.049777,-2.900120,33.743625,61.380000
5.184516,-3.162996,32.687519,61.390000
4.381369,-3.330702,31.674120,61.400000
3.642398,-3.425139,30.706987,61.410000
2.967532,-3.465178,29.786725,61.420000
2.355056,-3.466683,28.912043,61.430000
1.802047,-3.442723,28.080548,61.440000
1.329506,-3.395903,27.307422,61.450000
0.881990,-3.350628,26.552193,61.460000
0.481418,-3.305313,25.831243,61.470000
0.123064,-3.265153,25.141839,61.480000
-0.197780,-3.234128,24.481557,61.490000
-0.485707,-3.215256,23.848311,61.500000
-0.745120,-3.210802,23.240352,61.510000
-0.980190,-3.222454,22.656247,61.520000
-1.194831,-3.251474,22.094857,61.530000
-1.392688,-3.298817,21.555304,61.540000
-1.577138,-3.365232,21.036950,61.550000
-1.751304,-3.451341,20.539376,61.560000
-1.918066,-3.557704,20.062364,61.570000
-2.080082,-3.684871,19.605884,61.580000
-2.239811,-3.833416,19.170097,61.590000
-2.399536,-4.003972,18.755349,61.600000
-2.561384,-4.197245,18.362179,61.610000
-2.727353,-4.414031,17.991332,61.620000
-2.899332,-4.655220,17.643775,61.630000
-3.079116,-4.921791,17.320718,61.640000
-3.268430,-5.214806,17.023640,61.650000
-3.468936,-5.535388,16.754322,61.660000
-3.682250,-5.884699,16.514880,61.670000
-3.909942,-6.263898,16.307804,61.680000
-4.153544,-6.674092,16.136003,61.690000
-4.414538,-7.116271,16.002844,61.700000
-4.694355,-7.591224,15.912198,61.710000
-4.994348,-8.099433,15.868477,61.720000
-5.315768,-8.640945,15.876667,61.730000
-5.659724,-9.215212,15.942344,61.740000
-6.027132,-9.820907,16.071669,61.750000
-6.418647,-10.455699,16.271347,61.760000
-6.834580,-11.116004,16.548547,61.770000
-7.274803,-11.796706,16.910749,61.780000
-7.738624,-12.490863,17.365523,61.790000
-8.224658,-13.189410,17.920191,61.800000
-8.730675,-13.880896,18.581390,61.810000
-9.253443,-14.551285,19.354485,61.820000
-9.788573,-15.183877,20.242855,61.830000
-10.330380,-15.759413,21.247059,61.840000
-10.871775,-16.256432,22.363910,61.850000
-11.404223,-16.651945,23.585551,61.860000
-11.917779,-16.922489,24.898616,61.870000
-12.401244,-17.045548,26.283651,61.880000
-12.842461,-17.001320,27.714931,61.890000
-13.228754,-16.774684,29.160861,61.900000
-13.547521,-16.357160,30.585075,61.910000
-13.786943,-15.748588,31.948252,61.920000
-13.936762,-14.958214,33.210576,61.930000
-13.989043,-14.004913,34.334593,61.940000
-13.938838,-12.916385,35.288107,61.950000
-13.784666,-11.727343,36.046702,61.960000
-13.528723,-10.476897,36.595498,61.970000
-13.176810,-9.205478,36.929893,61.980000
-12.737958,-7.951764,37.055190,61.990000
-12.223828,-6.750028,36.985264,62.000000
-11.647937,-5.628209,36.740525,62.010000
-11.024821,-4.606870,36.345560,62.020000
-10.369225,-3.699022,35.826792,62.030000
-9.695382,-2.910656,35.210459,62.040000
-9.016440,-2.241775,34.521055,62.050000
-8.344060,-1.687672,33.780308,62.060000
-7.688171,-1.240275,33.006653,62.070000
-7.056878,-0.889386,32.215110,62.080000
-6.456482,-0.623733,31.417457,62.090000
-5.891599,-0.431808,30.622579,62.100000
-5.365321,-0.302468,29.836920,62.110000
-4.879421,-0.225349,29.064934,62.120000
-4.434565,-0.191106,28.309534,62.130000
-4.030522,-0.191532,27.572465,62.140000
-3.666357,-0.219582,26.854631,62.150000
-3.340608,-0.269334,26.156349,62.160000
-3.051442,-0.335914,25.477548,62.170000
-2.796782,-0.415396,24.817914,62.180000
-2.574416,-0.504699,24.176997,62.190000
-2.382086,-0.601470,23.554284,62.200000
-2.217558,-0.703993,22.949249,62.210000
-2.078671,-0.811083,22.361382,62.220000
-1.963382,-0.922011,21.790211,62.230000
-1.869790,-1.036425,21.235309,62.240000
-1.796159,-1.154288,20.696304,62.250000
-1.740926,-1.275825,20.172875,62.260000
-1.702710,-1.401480,19.664761,62.270000
-1.680312,-1.531881,19.171755,62.280000
-1.672715,-1.667811,18.693708,62.290000
-1.679081,-1.810187,18.230533,62.300000
-1.698743,-1.960045,17.782205,62.310000
-1.731203,-2.118533,17.348768,62.320000
-1.776123,-2.286896,16.930343,62.330000
-1.833322,-2.466481,16.527137,62.340000
-1.902769,-2.658733,16.139452,62.350000
-1.984577,-2.865195,15.767704,62.360000
-2.079001,-3.087513,15.412437,62.370000
-2.186432,-3.327437,15.074345,62.380000
-2.307399,-3.586822,14.754298,62.390000
-2.442558,-3.867635,14.453369,62.400000
-2.592698,-4.171946,14.172871,62.410000
-2.758734,-4.501928,13.914396,62.420000
-2.941704,-4.859844,13.679861,62.430000
-3.142768,-5.248032,13.471563,62.440000
-3.363199,-5.668871,13.292237,62.450000
-3.604378,-6.124747,13.145128,62.460000
-3.867778,-6.617987,13.034063,62.470000
-4.154946,-7.150783,12.963533,62.480000
-4.467483,-7.725080,12.938777,62.490000
-4.807002,-8.342433,12.965870,62.500000
-5.175086,-9.003822,13.051793,62.510000
-5.573222,-9.709415,13.204504,62.520000
-6.002722,-10.458275,13.432963,62.530000
-6.464617,-11.248003,13.747118,62.540000
-6.959521,-12.074314,14.157815,62.550000
-7.487474,-12.930549,14.676603,62.560000
-8.047741,-13.807146,15.315392,62.570000
-8.638584,-14.691083,16.085930,62.580000
-9.257003,-15.565363,16.999040,62.590000
-9.898457,-16.408610,18.063599,62.600000
-10.556582,-17.194889,19.285228,62.610000
-11.222936,-17.893894,20.664730,62.620000
-11.886813,-18.471655,22.196358,62.630000
-12.535167,-18.891923,23.866076,62.640000
-13.152719,-19.118333,25.650082,62.650000
-13.722294,-19.117342,27.513938,62.660000
-14.225437,-18.861768,29.412686,62.670000
-14.643323,-18.334569,31.292302,62.680000
-14.957932,-17.532277,33.092652,62.690000
-15.153386,-16.467397,34.751867,62.700000
-15.217318,-15.169122,36.211664,62.710000
-15.142076,-13.681939,37.422862,62.720000
-14.925576,-12.062122,38.350123,62.730000
-14.571651,-10.372580,38.975047,62.740000
-14.089839,-8.676927,39.297073,62.750000
-13.494624,-7.033787,39.332092,62.760000
-12.804258,-5.492255,39.109215,62.770000
-12.039348,-4.089093,38.666422,62.780000
-11.221394,-2.847788,38.045961,62.790000
-10.371469,-1.779247,37.290229,62.800000
-9.509141,-0.883646,36.438594,62.810000
-8.651709,-0.152881,35.525348,62.820000
-7.813762,0.426860,34.578730,62.830000
-7.007006,0.872748,33.620796,62.840000
-6.240315,1.203380,32.667880,62.850000
-5.519941,1.437338,31.731395,62.860000
-4.849816,1.592195,30.818760,62.870000
-4.231898,1.683923,29.934311,62.880000
-3.666531,1.726594,29.080130,62.890000
-3.152781,1.732302,28.256725,62.900000
-2.688748,1.711221,27.463573,62.910000
-2.271828,1.671756,26.699528,62.920000
-1.898947,1.620729,25.963116,62.930000
-1.566740,1.563592,25.252734,62.940000
-1.271702,1.504626,24.566785,62.950000
-1.010304,1.447138,23.903750,62.960000
-0.779076,1.393633,23.262236,62.970000
-0.574674,1.345970,22.640989,62.980000
-0.393920,1.305496,22.038900,62.990000
-0.233831,1.273157,21.454992,63.000000
-0.091634,1.249599,20.888414,63.010000
0.035232,1.235244,20.338422,63.020000
0.149116,1.230363,19.804367,63.030000
0.252163,1.235124,19.285682,63.040000
0.346328,1.249643,18.781872,63.050000
0.433390,1.274014,18.292503,63.060000
0.514967,1.308346,17.817197,63.070000
0.592535,1.352779,17.355627,63.080000
0.667447,1.407510,16.907509,63.090000
0.740946,1.472804,16.472611,63.100000
0.814190,1.549009,16.050740,63.110000
0.888260,1.636567,15.641756,63.120000
0.964185,1.736025,15.245565,63.130000
1.042951,1.848039,14.862134,63.140000
1.125520,1.973387,14.491487,63.150000
1.212841,2.112977,14.133721,63.160000
1.305866,2.267851,13.789017,63.170000
1.405564,2.439193,13.457646,63.180000
1.512929,2.628343,13.139993,63.190000
1.628999,2.836796,12.836571,63.200000
1.754861,3.066214,12.548049,63.210000
1.891665,3.318433,12.275274,63.220000
2.040635,3.595464,12.019309,63.230000
2.203081,3.899499,11.781471,63.240000
2.380402,4.232908,11.563377,63.250000
2.574100,4.598231,11.367001,63.260000
2.785782,4.998167,11.194739,63.270000
3.017168,5.435546,11.049479,63.280000
3.270085,5.913292,10.934697,63.290000
3.546471,6.434365,10.854544,63.300000
3.848355,7.001673,10.813965,63.310000
4.193486,7.644795,10.843178,63.320000
4.553872,8.313887,10.902161,63.330000
4.946200,9.036242,11.021839,63.340000
5.372557,9.812878,11.211577,63.350000
5.834871,10.643624,11.482105,63.360000
6.334799,11.526674,11.845561,63.370000
6.873565,12.458033,12.315440,63.380000
7.451764,13.430864,12.906425,63.390000
8.069119,14.434736,13.634030,63.400000
8.724177,15.454826,14.513991,63.410000
9.413969,16.471108,15.561335,63.420000
10.133624,17.457672,16.789052,63.430000
10.875963,18.382298,18.206331,63.440000
11.631120,19.206527,19.816372,63.450000
12.386235,19.886470,21.613871,63.460000
13.125302,20.374619,23.582425,63.470000
13.829259,20.622865,25.692245,63.480000
14.476416,20.586736,27.898750,63.490000
15.043303,20.230623,30.142659,63.500000
15.505949,19.533390,32.352176,63.510000
15.841562,18.493390,34.447551,63.520000
16.030449,17.131761,36.347810,63.530000
16.057936,15.492910,37.978832,63.540000
15.915996,13.641625,39.281390,63.550000
15.604278,11.656979,40.217579,63.560000
15.130351,9.624048,40.774263,63.570000
14.509089,7.625018,40.962906,63.580000
13.761306,5.731388,40.816008,63.590000
12.911892,3.998538,40.381173,63.600000
11.987747,2.463259,39.714192,63.610000
11.015818,1.144058,38.872508,63.620000
10.021453,0.043553,37.910015,63.630000
9.027212,-0.847964,36.873621,63.640000
8.052144,-1.548652,35.801561,63.650000
7.111497,-2.081553,34.723124,63.660000
6.216759,-2.471676,33.659357,63.670000
5.375938,-2.743867,32.624298,63.680000
4.593984,-2.921395,31.626416,63.690000
3.873273,-3.025155,30.670004,63.700000
3.214095,-3.073316,29.756400,63.710000
2.615119,-3.081278,28.884991,63.720000
2.073803,-3.061828,28.053973,63.730000
1.586748,-3.025394,27.260915,63.740000
1.149984,-2.980346,26.503145,63.750000
0.759214,-2.933308,25.778000,63.760000
0.409989,-2.889450,25.082983,63.770000
0.097851,-2.852755,24.415844,63.780000
-0.181563,-2.826255,23.774615,63.790000
-0.432453,-2.812228,23.157615,63.800000
-0.658807,-2.812380,22.563441,63.810000
-0.864374,-2.827978,21.990945,63.820000
-1.052650,-2.859980,21.439210,63.830000
-1.226878,-2.909124,20.907529,63.840000
-1.390057,-2.976016,20.395382,63.850000
-1.544954,-3.061194,19.902424,63.860000
-1.694122,-3.165176,19.428473,63.870000
-1.839921,-3.288504,18.973500,63.880000
-1.984541,-3.431779,18.537633,63.890000
-2.130026,-3.595681,18.121159,63.900000
-2.278292,-3.780987,17.724529,63.910000
-2.431154,-3.988587,17.348377,63.920000
-2.590344,-4.219485,16.993532,63.930000
-2.757529,-4.474801,16.661043,63.940000
-2.934332,-4.755768,16.352207,63.950000
-3.122341,-5.063715,16.068601,63.960000
-3.323126,-5.400053,15.812116,63.970000
-3.546618,-5.781534,15.600304,63.980000
-3.778291,-6.179416,15.405891,63.990000
-4.027356,-6.610090,15.246732,64.000000
-4.295343,-7.074863,15.126458,64.010000
-4.583753,-7.574844,15.049265,64.020000
-4.894032,-8.110824,15.019966,64.030000
-5.227548,-8.683141,15.044031,64.040000
-5.585537,-9.291496,15.127619,64.050000
-5.969053,-9.934749,15.277584,64.060000
-6.378889,-10.610659,15.501447,64.070000
-6.815484,-11.315600,15.807312,64.080000
-7.278812,-12.044226,16.203713,64.090000
-7.768241,-12.789121,16.699373,64.100000
-8.282381,-13.540442,17.302831,64.110000
-8.818904,-14.285580,18.021938,64.120000
-9.374360,-15.008909,18.863181,64.130000
-9.943990,-15.691657,19.830844,64.140000
-10.521550,-16.312001,20.926004,64.150000
-11.099181,-16.845470,22.145424,64.160000
-11.667347,-17.265735,23.480415,64.170000
-12.214870,-17.545867,24.915817,64.180000
-12.729115,-17.660068,26.429281,64.190000
-13.196334,-17.585822,27.991061,64.200000
-13.602200,-17.306296,29.564534,64.210000
-13.932519,-16.812719,31.107599,64.220000
-14.174088,-16.106370,32.574982,64.230000
-14.315619,-15.199779,33.921318,64.240000
-14.348645,-14.116804,35.104664,64.250000
-14.268277,-12.891411,36.089988,64.260000
-14.073718,-11.565220,36.852074,64.270000
-13.768444,-10.184121,37.377375,64.280000
-13.360019,-8.794462,37.664532,64.290000
-12.859570,-7.439406,37.723529,64.300000
-12.280995,-6.155947,37.573715,64.310000
-11.640008,-4.972944,37.241112,64.320000
-10.953140,-3.910282,36.755483,64.330000
-10.236813,-2.979051,36.147597,64.340000
-9.506552,-2.182515,35.446990,64.350000
-8.776395,-1.517560,34.680377,64.360000
-8.058504,-0.976327,33.870724,64.370000
-7.362972,-0.547801,33.036895,64.380000
-6.697788,-0.219214,32.193734,64.390000
-6.068928,0.022836,31.352433,64.400000
-5.480528,0.191539,30.521057,64.410000
-4.935110,0.299303,29.705119,64.420000
-4.433827,0.357397,28.908135,64.430000
-3.976714,0.375776,28.132128,64.440000
-3.562921,0.363025,27.378039,64.450000
-3.190926,0.326398,26.646068,64.460000
-2.858724,0.271897,25.935930,64.470000
-2.563985,0.204398,25.247046,64.480000
-2.304186,0.127778,24.578678,64.490000
