x1,x2,x3,l1,l2,l3,t
54.593326,78.134885,55.586269,-34.812940,12.769871,12.769871,7.072000
56.038990,79.611697,58.065015,-33.792318,12.457860,12.457860,7.073000
57.519145,80.970791,60.637767,-32.725169,12.130106,12.130106,7.074000
59.029833,82.196718,63.298950,-31.613169,11.787001,11.787001,7.075000
60.566631,83.273475,66.041387,-30.458106,11.428864,11.428864,7.076000
62.124626,84.184666,68.856155,-29.261865,11.055925,11.055925,7.077000
63.698384,84.913710,71.732462,-28.026409,10.668301,10.668301,7.078000
65.281922,85.444082,74.657530,-26.753767,10.265986,10.265986,7.079000
66.868689,85.759606,77.616520,-25.446032,9.848837,9.848837,7.080000
68.451557,85.844768,80.592488,-24.105357,9.416577,9.416577,7.081000
70.022816,85.685086,83.566393,-22.733975,8.968799,8.968799,7.082000
71.574180,85.267495,86.517154,-21.334212,8.504978,8.504978,7.083000
73.096812,84.580761,89.421778,-19.908516,8.024501,8.024501,7.084000
74.581359,83.615909,92.255557,-18.459484,7.526686,7.526686,7.085000
76.018007,82.366651,94.992347,-16.989886,7.010831,7.010831,7.086000
77.396552,80.829789,97.604923,-15.502696,6.476242,6.476242,7.087000
78.706496,79.005599,100.065419,-14.001105,5.922286,5.922286,7.088000
79.937156,76.898147,102.345849,-12.488536,5.348436,5.348436,7.089000
81.077798,74.515535,104.418686,-10.968642,4.754316,4.754316,7.090000
82.117795,71.870059,106.257507,-9.445297,4.139749,4.139749,7.091000
83.046791,68.978243,107.837662,-7.922572,3.504799,3.504799,7.092000
83.854888,65.860758,109.136963,-6.404702,2.849808,2.849808,7.093000
84.532838,62.542199,110.136346,-4.896043,2.175429,2.175429,7.094000
85.072240,59.050720,110.820496,-3.401013,1.482646,1.482646,7.095000
85.465734,55.417543,111.178380,-1.924036,0.772789,0.772789,7.096000
85.707181,51.676335,111.203684,-0.469474,0.047532,0.047532,7.097000
85.711558,47.856472,110.733321,0.943826,-0.696747,-0.696747,7.098000
85.555784,44.036551,109.943986,2.316948,-1.446455,-1.446455,7.099000
85.319923,40.222246,108.998411,3.670566,-2.198910,-2.198910,7.100000
84.924207,36.442682,107.749084,4.986685,-2.956916,-2.956916,7.101000
84.370452,32.731490,106.214142,6.262246,-3.717492,-3.717492,7.102000
83.662161,29.120038,104.415702,7.494597,-4.477542,-4.477542,7.103000
82.804459,25.636799,102.379244,8.681523,-5.233922,-5.233922,7.104000
81.803992,22.306831,100.132901,9.821269,-5.983502,-5.983502,7.105000
80.668783,19.151403,97.706689,10.912542,-6.723236,-6.723236,7.106000
79.408063,16.187762,95.131725,11.954511,-7.450217,-7.450217,7.107000
78.032073,13.429046,92.439451,12.946794,-8.161741,-8.161741,7.108000
76.551850,10.884334,89.660912,13.889433,-8.855343,-8.855343,7.109000
74.979005,8.558815,86.826106,14.782866,-9.528844,-9.528844,7.110000
73.325506,6.454065,83.963421,15.627890,-10.180371,-10.180371,7.111000
71.603462,4.568397,81.099189,16.425621,-10.808375,-10.808375,7.112000
69.824925,2.897271,78.257335,17.177450,-11.411638,-11.411638,7.113000
68.001713,1.433729,75.459151,17.884998,-11.989267,-11.989267,7.114000
66.145248,0.168849,72.723169,18.550070,-12.540682,-12.540682,7.115000
64.266429,-0.907817,70.065122,-13.065596,-13.065596,19.174612,7.116000
62.375525,-1.807823,67.497999,-13.563992,-13.563992,19.760664,7.117000
60.482095,-2.543446,65.032152,-14.036089,-14.036089,20.310322,7.118000
58.594932,-3.127344,62.675469,-14.482314,-14.482314,20.825702,7.119000
56.722032,-3.572263,60.433571,-14.903264,-14.903264,21.308899,7.120000
54.870581,-3.890787,58.310040,-15.299677,-15.299677,21.761960,7.121000
53.046959,-4.095139,56.306660,-15.672395,-15.672395,22.186854,7.122000
51.256756,-4.197024,54.423656,-16.022331,-16.022331,22.585447,7.123000
49.504811,-4.207513,52.659930,-16.350447,-16.350447,22.959484,7.124000
47.795243,-4.136963,51.013285,-16.657722,-16.657722,23.310569,7.125000
46.131499,-3.994967,49.480631,-16.945128,-16.945128,23.640157,7.126000
44.516406,-3.790332,48.058181,-17.213617,-17.213617,23.949543,7.127000
42.952224,-3.531072,46.741612,-17.464100,-17.464100,24.239859,7.128000
41.440693,-3.224429,45.526221,-17.697438,-17.697438,24.512072,7.129000
39.983092,-2.876892,44.407053,-17.914432,-17.914432,24.766993,7.130000
38.580289,-2.494238,43.379008,-18.115820,-18.115820,25.005280,7.131000
37.232786,-2.081573,42.436936,-18.302271,-18.302271,25.227451,7.132000
35.940768,-1.643380,41.575714,-18.474390,-18.474390,25.433895,7.133000
34.704147,-1.183561,40.790304,-18.632720,-18.632720,25.624888,7.134000
33.522598,-0.705494,40.075804,-18.777740,-18.777740,25.800608,7.135000
32.395598,-0.212075,39.427483,-18.909875,-18.909875,25.961147,7.136000
31.322458,0.294232,38.840813,-19.029501,-19.029501,26.106531,7.137000
30.302353,0.811355,38.311482,-19.136945,-19.136945,26.236726,7.138000
29.334347,1.337568,37.835412,-19.232493,-19.232493,26.351651,7.139000
28.417418,1.871458,37.408765,-19.316392,-19.316392,26.451186,7.140000
27.550478,2.411884,37.027943,-19.388852,-19.388852,26.535175,7.141000
26.732390,2.957949,36.689590,-19.450048,-19.450048,26.603430,7.142000
25.961985,3.508968,36.390585,-19.500117,-19.500117,26.655728,7.143000
25.238078,4.064445,36.128040,-26.680937,-12.397386,26.691810,7.144000
24.559474,4.624043,35.899287,-29.684904,-9.449582,26.711372,7.145000
23.924982,5.187571,35.701874,-31.809467,-7.359296,26.714062,7.146000
23.333424,5.754956,35.533552,-33.470601,-5.710494,26.699463,7.147000
22.783640,6.326234,35.392269,-34.828462,-4.342860,26.667085,7.148000
22.274494,6.901532,35.276154,-35.966376,-3.172788,26.616348,7.149000
21.804882,7.481053,35.183511,-36.934881,-2.149322,26.546564,7.150000
21.373732,8.065067,35.112811,-37.767671,-1.238196,26.456917,7.151000
20.980008,8.653899,35.062675,-38.488701,-0.414705,26.346433,7.152000
20.622715,9.247924,35.031872,-39.115799,26.213956,0.339943,7.153000
20.317900,9.850726,35.028138,-39.641392,26.044780,1.034114,7.154000
20.030229,10.456629,35.032658,-40.120432,25.863594,1.695063,7.155000
19.776277,11.069053,35.053628,-40.538716,25.655320,2.324977,7.156000
19.555217,11.688488,35.090315,-40.903470,25.417524,2.933396,7.157000
19.366269,12.315440,35.142091,-41.220694,25.147225,3.529203,7.158000
19.208695,12.950426,35.208427,-41.495423,24.840727,4.121044,7.159000
19.081802,13.593973,35.288891,-41.731915,24.493377,4.717761,7.160000
18.984940,14.246609,35.383141,-41.933794,24.099196,5.328901,7.161000
18.917499,14.908864,35.490919,-42.104157,23.650294,5.965410,7.162000
18.878915,15.581265,35.612049,-42.245657,23.135886,6.640699,7.163000
18.868660,16.264334,35.746430,-42.360576,22.540522,7.372482,7.164000
18.886249,16.958586,35.894037,-42.450870,21.840556,8.186360,7.165000
18.931233,17.664523,36.054914,-42.518220,20.996070,9.123937,7.166000
19.003202,18.382635,36.229176,-42.564063,19.927954,10.265778,7.167000
19.101779,19.113394,36.417001,-42.589623,18.419545,11.829797,7.168000
19.226624,19.857255,36.618630,-42.595933,15.143957,15.143957,7.169000
19.377429,20.614648,36.834370,-42.583862,15.155181,15.155181,7.170000
19.553916,21.385978,37.064584,-42.554125,15.158729,15.158729,7.171000
19.755839,22.171622,37.309697,-42.507302,15.154927,15.154927,7.172000
19.982977,22.971925,37.570188,-42.443851,15.144040,15.144040,7.173000
20.235139,23.787195,37.846597,-42.364115,15.126285,15.126285,7.174000
20.512155,24.617698,38.139516,-42.268338,15.101830,15.101830,7.175000
20.813881,25.463659,38.449592,-42.156669,15.070802,15.070802,7.176000
21.140191,26.325250,38.777527,-42.029169,15.033286,15.033286,7.177000
21.490978,27.202591,39.124072,-41.885821,14.989336,14.989336,7.178000
21.866153,28.095741,39.490032,-41.726534,14.938969,14.938969,7.179000
22.265640,29.004694,39.876259,-41.551149,14.882175,14.882175,7.180000
22.689376,29.929370,40.283656,-41.359447,14.818916,14.818916,7.181000
23.137306,30.869611,40.713170,-41.151148,14.749127,14.749127,7.182000
23.609383,31.825175,41.165792,-40.925922,14.672725,14.672725,7.183000
24.105563,32.795724,41.642556,-40.683393,14.589601,14.589601,7.184000
24.625803,33.780817,42.144534,-40.423143,14.499634,14.499634,7.185000
25.170058,34.779906,42.672833,-40.144716,14.402685,14.402685,7.186000
25.738278,35.792320,43.228590,-39.847629,14.298602,14.298602,7.187000
26.330401,36.817262,43.812969,-39.531373,14.187224,14.187224,7.188000
26.946356,37.853792,44.427155,-39.195421,14.068383,14.068383,7.189000
27.586051,38.900824,45.072346,-38.839240,13.941908,13.941908,7.190000
28.249374,39.957111,45.749745,-38.462292,13.807625,13.807625,7.191000
28.936187,41.021234,46.460555,-38.064045,13.665367,13.665367,7.192000
29.646321,42.091594,47.205965,-37.643985,13.514970,13.514970,7.193000
30.379568,43.166396,47.987142,-37.201624,13.356284,13.356284,7.194000
31.135682,44.243644,48.805215,-36.736509,13.189172,13.189172,7.195000
31.914365,45.321125,49.661264,-36.248233,13.013518,13.013518,7.196000
32.715267,46.396402,50.556304,-35.736449,12.829229,12.829229,7.197000
33.537976,47.466804,51.491264,-35.200876,12.636239,12.636239,7.198000
34.382013,48.529413,52.466974,-34.641315,12.434515,12.434515,7.199000
35.246824,49.581063,53.484139,-34.057653,12.224058,12.224058,7.200000
36.131772,50.618329,54.543316,-33.449876,12.004903,12.004903,7.201000
37.036129,51.637525,55.644896,-32.818073,11.777128,11.777128,7.202000
37.959070,52.634700,56.789070,-32.162441,11.540846,11.540846,7.203000
38.899662,53.605642,57.975804,-31.483288,11.296208,11.296208,7.204000
39.856856,54.545877,59.204812,-30.781030,11.043400,11.043400,7.205000
40.829481,55.450680,60.475522,-30.056187,10.782635,10.782635,7.206000
41.816233,56.315084,61.787048,-29.309379,10.514154,10.514154,7.207000
42.815668,57.133899,63.138154,-28.541309,10.238207,10.238207,7.208000
43.826192,57.901729,64.527224,-27.752756,9.955056,9.955056,7.209000
44.846055,58.613000,65.952232,-26.944556,9.664956,9.664956,7.210000
45.873345,59.261994,67.410710,-26.117590,9.368152,9.368152,7.211000
46.905977,59.842883,68.899718,-25.272765,9.064860,9.064860,7.212000
47.941693,60.349781,70.415822,-24.411002,8.755267,8.755267,7.213000
48.978054,60.776791,71.955070,-23.533221,8.439516,8.439516,7.214000
50.012437,61.118066,73.512977,-22.640335,8.117706,8.117706,7.215000
51.042038,61.367871,75.084510,-21.733240,7.789881,7.789881,7.216000
52.063866,61.520662,76.664091,-20.812815,7.456035,7.456035,7.217000
53.074753,61.571157,78.245597,-19.879922,7.116109,7.116109,7.218000
54.071352,61.514421,79.822376,-18.935411,6.769995,6.769995,7.219000
55.050154,61.345956,81.387271,-17.980127,6.417545,6.417545,7.220000
56.007492,61.061784,82.932660,-17.014921,6.058573,6.058573,7.221000
56.939558,60.658541,84.450501,-16.040660,5.692870,5.692870,7.222000
57.842426,60.133567,85.932398,-15.058236,5.320210,5.320210,7.223000
58.712064,59.484989,87.369671,-14.068582,4.940365,4.940365,7.224000
59.544371,58.711804,88.753450,-13.072680,4.553116,4.553116,7.225000
60.335197,57.813948,90.074771,-12.071567,4.158265,4.158265,7.226000
61.080383,56.792361,91.324693,-11.066347,3.755649,3.755649,7.227000
61.775792,55.649033,92.494411,-10.058188,3.345147,3.345147,7.228000
62.417352,54.387036,93.575394,-9.048330,2.926696,2.926696,7.229000
63.001099,53.010540,94.559516,-8.038079,2.500301,2.500301,7.230000
63.523218,51.524806,95.439189,-7.028804,2.066037,2.066037,7.231000
63.980090,49.936160,96.207502,-6.021932,1.624066,1.624066,7.232000
64.368340,48.251944,96.858349,-5.018932,1.174634,1.174634,7.233000
64.684877,46.480445,97.386550,-4.021310,0.718079,0.718079,7.234000
64.926945,44.630803,97.787958,-3.030592,0.254833,0.254833,7.235000
65.092160,42.712900,98.059551,-2.048308,-0.214582,-0.214582,7.236000
65.178549,40.737227,98.199505,-1.075976,-0.689552,-0.689552,7.237000
65.184582,38.714743,98.207239,-0.115088,-1.169376,-1.169376,7.238000
65.068261,36.648544,98.019313,0.825721,-1.654815,-1.654815,7.239000
64.911025,34.572167,97.767493,1.757597,-2.140899,-2.140899,7.240000
64.671998,32.483032,97.389748,2.673946,-2.629293,-2.629293,7.241000
64.351628,30.392308,96.890448,3.573557,-3.119043,-3.119043,7.242000
63.950874,28.310828,96.275066,4.455321,-3.609155,-3.609155,7.243000
63.471191,26.248945,95.550086,5.318245,-4.098616,-4.098616,7.244000
62.914514,24.216393,94.722881,6.161460,-4.586400,-4.586400,7.245000
62.283233,22.222180,93.801582,6.984226,-5.071486,-5.071486,7.246000
61.580159,20.274487,92.794939,7.785935,-5.552873,-5.552873,7.247000
60.808489,18.380595,91.712164,8.566118,-6.029586,-6.029586,7.248000
59.971760,16.546837,90.562788,9.324436,-6.500695,-6.500695,7.249000
59.073804,14.778562,89.356502,10.060682,-6.965321,-6.965321,7.250000
58.118697,13.080131,88.103019,-7.422645,-7.422645,10.774773,7.251000
57.110708,11.454926,86.811937,-7.871917,-7.871917,11.466744,7.252000
56.054249,9.905381,85.492615,-8.312458,-8.312458,12.136734,7.253000
54.953822,8.433025,84.154064,-8.743665,-8.743665,12.784981,7.254000
53.813970,7.038541,82.804854,-9.165013,-9.165013,13.411802,7.255000
52.639234,5.721833,81.453035,-9.576050,-9.576050,14.017586,7.256000
51.434103,4.482104,80.106081,-9.976400,-9.976400,14.602773,7.257000
50.202983,3.317931,78.770839,-10.365755,-10.365755,15.167843,7.258000
48.950153,2.227351,77.453509,-10.743869,-10.743869,15.713299,7.259000
47.679742,1.207944,76.159622,-11.110556,-11.110556,16.239652,7.260000
46.395701,0.256910,74.894046,-11.465678,-11.465678,16.747404,7.261000
45.101778,-0.628852,73.660990,-11.809139,-11.809139,17.237036,7.262000
43.801508,-1.452673,72.464029,-12.140875,-12.140875,17.708994,7.263000
42.498197,-2.218046,71.306132,-12.460849,-12.460849,18.163679,7.264000
41.194914,-2.928568,70.189692,-12.769042,-12.769042,18.601434,7.265000
39.894488,-3.587884,69.116571,-13.065443,-13.065443,19.022538,7.266000
38.599505,-4.199642,68.088138,-13.350049,-13.350049,19.427200,7.267000
37.312313,-4.767455,67.105313,-13.622854,-13.622854,19.815558,7.268000
36.035022,-5.294860,66.168615,-13.883849,-13.883849,20.187676,7.269000
34.769516,-5.785300,65.278205,-14.133017,-14.133017,20.543547,7.270000
33.517456,-6.242093,64.433926,-14.370335,-14.370335,20.883097,7.271000
32.280293,-6.668422,63.635351,-14.595770,-14.595770,21.206196,7.272000
31.059277,-7.067318,62.881817,-14.809284,-14.809284,21.512658,7.273000
29.855469,-7.441652,62.172466,-15.010832,-15.010832,21.802259,7.274000
28.669754,-7.794134,61.506275,-15.200370,-15.200370,22.074743,7.275000
27.502850,-8.127304,60.882092,-15.377849,-15.377849,22.329833,7.276000
26.355324,-8.443539,60.298659,-15.543228,-15.543228,22.567242,7.277000
25.227602,-8.745052,59.754643,-15.696469,-15.696469,22.786681,7.278000
24.119980,-9.033896,59.248654,-15.837542,-15.837542,22.987868,7.279000
23.032637,-9.311971,58.779269,-15.966425,-15.966425,23.170533,7.280000
21.965648,-9.581028,58.345046,-16.083107,-16.083107,23.334422,7.281000
20.918988,-9.842678,57.944538,-16.187588,-16.187588,23.479301,7.282000
19.892550,-10.098400,57.576312,-16.279872,-16.279872,23.604955,7.283000
18.886148,-10.349544,57.238952,-16.359976,-16.359976,23.711185,7.284000
17.899527,-10.597344,56.931075,-16.427917,-16.427917,23.797807,7.285000
16.932377,-10.842925,56.651333,-16.483715,-16.483715,23.864644,7.286000
15.984331,-11.087307,56.398422,-16.527388,-16.527388,23.911524,7.287000
15.054979,-11.331416,56.171085,-16.558947,-16.558947,23.938267,7.288000
14.143873,-11.576090,55.968116,-16.578389,-16.578389,23.944677,7.289000
13.250531,-11.822085,55.788364,-16.585699,-16.585699,23.930535,7.290000
12.374442,-12.070081,55.630732,-16.580834,-16.580834,23.895585,7.291000
11.515076,-12.320691,55.494183,-16.563726,-16.563726,23.839521,7.292000
10.671881,-12.574463,55.377733,-16.534268,-16.534268,23.761973,7.293000
9.844293,-12.831886,55.280457,-16.492311,-16.492311,23.662494,7.294000
9.031736,-13.093397,55.201486,-20.258668,-12.616631,23.540537,7.295000
8.233628,-13.359382,55.140007,-22.769814,-9.970221,23.395436,7.296000
7.449380,-13.630184,55.095262,-24.398699,-8.179442,23.226383,7.297000
6.678402,-13.906103,55.066546,-25.637117,-6.751626,23.032390,7.298000
5.920105,-14.187398,55.053204,-26.634845,-5.535898,22.812256,7.299000
5.173901,-14.474298,55.054634,-27.462599,-4.460174,22.564515,7.300000
4.439207,-14.766995,55.070280,-28.160874,-3.482250,22.287368,7.301000
3.715443,-15.065651,55.099634,-28.755634,-2.574021,21.978597,7.302000
3.002040,-15.370401,55.142231,-29.264822,-1.714859,21.635437,7.303000
2.298434,-15.681353,55.197651,-29.701510,-0.888274,21.254408,7.304000
1.604072,-15.998587,55.265513,-30.075609,-0.079956,20.831047,7.305000
0.922337,-16.325480,55.351441,-30.386681,0.718133,20.357779,7.306000
0.244592,-16.655505,55.443145,-30.657867,1.531748,19.830022,7.307000
-0.425502,-16.991918,55.546386,-30.885368,2.370614,19.235176,7.308000
-1.088452,-17.334710,55.660930,-31.073373,3.255093,18.557028,7.309000
-1.744753,-17.683854,55.786572,-31.225390,4.214329,17.769913,7.310000
-2.394885,-18.039300,55.923141,-31.344389,5.296654,16.828437,7.311000
-3.039316,-18.400978,56.070491,-31.432900,6.601528,15.635651,7.312000
-3.678499,-18.768799,56.228505,-31.493099,13.875028,8.447631,7.313000
-4.312871,-19.142652,56.397089,-31.526861,11.191698,11.191698,7.314000
-4.942855,-19.522407,56.576176,-31.535814,11.210501,11.210501,7.315000
-5.568856,-19.907912,56.765717,-31.521373,11.218444,11.218444,7.316000
-6.191265,-20.298996,56.965686,-31.484770,11.216140,11.216140,7.317000
-6.810457,-20.695464,57.176075,-31.427083,11.204127,11.204127,7.318000
-7.426788,-21.097099,57.396893,-31.349250,11.182877,11.182877,7.319000
-8.040600,-21.503662,57.628166,-31.252096,11.152801,11.152801,7.320000
-8.652215,-21.914889,57.869931,-31.136339,11.114264,11.114264,7.321000
-9.261938,-22.330495,58.122241,-31.002608,11.067583,11.067583,7.322000
-9.870056,-22.750165,58.385159,-30.851453,11.013039,11.013039,7.323000
-10.476838,-23.173560,58.658754,-30.683353,10.950877,10.950877,7.324000
-11.082532,-23.600316,58.943107,-30.498729,10.881313,10.881313,7.325000
-11.687370,-24.030038,59.238302,-30.297947,10.804537,10.804537,7.326000
-12.291561,-24.462303,59.544427,-30.081330,10.720719,10.720719,7.327000
-12.895295,-24.896658,59.861575,-29.849162,10.630007,10.630007,7.328000
-13.498741,-25.332620,60.189834,-29.601697,10.532535,10.532535,7.329000
-14.102047,-25.769673,60.529296,-29.339160,10.428423,10.428423,7.330000
-14.705337,-26.207270,60.880045,-29.061759,10.317783,10.317783,7.331000
-15.308716,-26.644828,61.242160,-28.769687,10.200716,10.200716,7.332000
-15.912261,-27.081733,61.615713,-28.463131,10.077322,10.077322,7.333000
-16.516030,-27.517333,62.000764,-28.142272,9.947697,9.947697,7.334000
-17.120054,-27.950942,62.397362,-27.807294,9.811936,9.811936,7.335000
-17.724338,-28.381837,62.805539,-27.458391,9.670139,9.670139,7.336000
-18.328863,-28.809260,63.225310,-27.095766,9.522408,9.522408,7.337000
-18.933581,-29.232415,63.656668,-26.719641,9.368854,9.368854,7.338000
-19.538420,-29.650469,64.099585,-26.330261,9.209597,9.209597,7.339000
-20.143276,-30.062555,64.554006,-25.927894,9.044768,9.044768,7.340000
-20.748019,-30.467766,65.019847,-25.512840,8.874508,8.874508,7.341000
-21.352487,-30.865162,65.496992,-25.085429,8.698974,8.698974,7.342000
-21.956491,-31.253768,65.985291,-24.646028,8.518337,8.518337,7.343000
-22.559808,-31.632574,66.484557,-24.195040,8.332784,8.332784,7.344000
-23.162184,-32.000540,66.994562,-23.732903,8.142516,8.142516,7.345000
-23.763333,-32.356593,67.515034,-23.260094,7.947750,7.947750,7.346000
-24.362935,-32.699635,68.045654,-22.777125,7.748715,7.748715,7.347000
-24.960639,-33.028539,68.586058,-22.284540,7.545655,7.545655,7.348000
-25.556057,-33.342157,69.135826,-21.782911,7.338822,7.338822,7.349000
-26.148769,-33.639321,69.694486,-21.272836,7.128477,7.128477,7.350000
-26.738320,-33.918847,70.261508,-20.754929,6.914885,6.914885,7.351000
-27.324218,-34.179540,70.836305,-20.229817,6.698313,6.698313,7.352000
-27.905940,-34.420198,71.418229,-19.698133,6.479025,6.479025,7.353000
-28.482924,-34.639615,72.006569,-19.160505,6.257278,6.257278,7.354000
-29.054577,-34.836589,72.600552,-18.617553,6.033321,6.033321,7.355000
-29.620271,-35.009930,73.199339,-18.069879,5.807387,5.807387,7.356000
-30.179343,-35.158459,73.802027,-17.518062,5.579693,5.579693,7.357000
-30.731098,-35.281022,74.407652,-16.962652,5.350438,5.350438,7.358000
-31.274811,-35.376493,75.015180,-16.404168,5.119798,5.119798,7.359000
-31.809723,-35.443783,75.623521,-15.843088,4.887926,4.887926,7.360000
-32.335049,-35.481847,76.231520,-15.279856,4.654949,4.654949,7.361000
-32.849975,-35.489691,76.837965,-14.714873,4.420974,4.420974,7.362000
-33.353663,-35.466381,77.441591,-14.148504,4.186080,4.186080,7.363000
-33.845249,-35.411051,78.041079,-13.581077,3.950325,3.950325,7.364000
-34.323852,-35.322911,78.635068,-13.012882,3.713746,3.713746,7.365000
-34.788569,-35.201254,79.222153,-12.444181,3.476363,3.476363,7.366000
-35.238487,-35.045464,79.800897,-11.875206,3.238175,3.238175,7.367000
-35.672677,-34.855025,80.369833,-11.306169,2.999171,2.999171,7.368000
-36.090204,-34.629527,80.927477,-10.737259,2.759328,2.759328,7.369000
-36.490130,-34.368670,81.472333,-10.168653,2.518613,2.518613,7.370000
-36.871514,-34.072276,82.002902,-9.600517,2.276990,2.276990,7.371000
-37.233423,-33.740288,82.517693,-9.033010,2.034420,2.034420,7.372000
-37.574930,-33.372777,83.015231,-8.466290,1.790863,1.790863,7.373000
-37.895123,-32.969948,83.494072,-7.900514,1.546282,1.546282,7.374000
-38.193107,-32.532138,83.952807,-7.335843,1.300646,1.300646,7.375000
-38.468013,-32.059819,84.390079,-6.772444,1.053928,1.053928,7.376000
-38.718998,-31.553600,84.804590,-6.210492,0.806113,0.806113,7.377000
-38.945253,-31.014225,85.195115,-5.650171,0.557195,0.557195,7.378000
-39.146009,-30.442570,85.560510,-5.091676,0.307179,0.307179,7.379000
-39.320537,-29.839640,85.899723,-4.535210,0.056083,0.056083,7.380000
-39.468158,-29.206565,86.211805,-3.980990,-0.196060,-0.196060,7.381000
-39.588248,-28.544593,86.495918,-3.429244,-0.449205,-0.449205,7.382000
-39.680237,-27.855083,86.751343,-2.880208,-0.703289,-0.703289,7.383000
-39.743618,-27.139498,86.977488,-2.334131,-0.958236,-0.958236,7.384000
-39.777947,-26.399394,87.173894,-1.791269,-1.213954,-1.213954,7.385000
-39.782852,-25.636410,87.340241,-1.251889,-1.470336,-1.470336,7.386000
-39.758029,-24.852258,87.476349,-0.716262,-1.727261,-1.727261,7.387000
-39.703251,-24.048709,87.582184,-0.184670,-1.984590,-1.984590,7.388000
-39.603285,-23.220344,87.642886,-2.242816,-2.242816,0.341494,7.389000
-39.473208,-22.378154,87.674045,-2.500695,-2.500695,0.862237,7.390000
-39.328084,-21.529367,87.690674,-2.757847,-2.757847,1.379201,7.391000
-39.152937,-20.668632,87.678431,-3.014717,-3.014717,1.890982,7.392000
-38.947924,-19.797822,87.637987,-3.271103,-3.271103,2.397283,7.393000
-38.713282,-18.918796,87.570145,-3.526791,-3.526791,2.897805,7.394000
-38.449322,-18.033383,87.475831,-3.781557,-3.781557,3.392246,7.395000
-38.156431,-17.143373,87.356083,-4.035165,-4.035165,3.880302,7.396000
-37.835064,-16.250503,87.212049,-4.287371,-4.287371,4.361670,7.397000
-37.485747,-15.356451,87.044970,-4.537922,-4.537922,4.836040,7.398000
-37.109070,-14.462825,86.856172,-4.786557,-4.786557,5.303101,7.399000
-36.705683,-13.571155,86.647059,-5.033004,-5.033004,5.762537,7.400000
-36.276293,-12.682885,86.419096,-5.276986,-5.276986,6.214028,7.401000
-35.821660,-11.799369,86.173801,-5.518217,-5.518217,6.657243,7.402000
-35.342591,-10.921868,85.912732,-5.756404,-5.756404,7.091846,7.403000
-34.839933,-10.051542,85.637476,-5.991246,-5.991246,7.517487,7.404000
-34.314574,-9.189451,85.349638,-6.222433,-6.222433,7.933808,7.405000
-33.767430,-8.336553,85.050832,-6.449649,-6.449649,8.340431,7.406000
-33.199445,-7.493703,84.742667,-6.672569,-6.672569,8.736964,7.407000
-32.611586,-6.661656,84.426737,-6.890860,-6.890860,9.122997,7.408000
-32.004833,-5.841066,84.104619,-7.104179,-7.104179,9.498097,7.409000
-31.380178,-5.032491,83.777856,-7.312176,-7.312176,9.861809,7.410000
-30.738620,-4.236397,83.447955,-7.514491,-7.514491,10.213654,7.411000
-30.081157,-3.453156,83.116376,-7.710752,-7.710752,10.553125,7.412000
-29.408787,-2.683059,82.784532,-7.900581,-7.900581,10.879688,7.413000
-28.722497,-1.926317,82.453778,-8.083587,-8.083587,11.192778,7.414000
-28.023265,-1.183063,82.125410,-8.259368,-8.259368,11.491802,7.415000
-27.312054,-0.453366,81.800662,-8.427514,-8.427514,11.776133,7.416000
-26.589807,0.262773,81.480701,-8.587601,-8.587601,12.045114,7.417000
-25.857449,0.965406,81.166628,-8.739197,-8.739197,12.298054,7.418000
-25.115878,1.654636,80.859475,-8.881855,-8.881855,12.534227,7.419000
-24.365969,2.330614,80.560204,-9.015121,-9.015121,12.752874,7.420000
-23.608566,2.993528,80.269709,-9.138524,-9.138524,12.953201,7.421000
-22.844485,3.643597,79.988817,-9.251583,-9.251583,13.134377,7.422000
-22.074513,4.281072,79.718286,-9.353804,-9.353804,13.295534,7.423000
-21.299402,4.906222,79.458810,-9.444678,-9.444678,13.435765,7.424000
-20.519874,5.519335,79.211019,-9.523677,-9.523677,13.554118,7.425000
-19.736617,6.120711,78.975481,-9.590260,-9.590260,13.649597,7.426000
-18.950287,6.710656,78.752705,-9.643860,-9.643860,13.721153,7.427000
-18.161507,7.289482,78.543145,-9.683889,-9.683889,13.767682,7.428000
-17.370868,7.857496,78.347200,-9.709730,-9.709730,13.788013,7.429000
-16.578926,8.415004,78.165219,-9.720731,-9.720731,13.780898,7.430000
-15.786210,8.962302,77.997504,-9.716201,-9.716201,13.745003,7.431000
-14.993217,9.499676,77.844309,-9.695400,-9.695400,13.678889,7.432000
-14.200414,10.027397,77.705849,-9.657528,-9.657528,13.580993,7.433000
-13.408240,10.545719,77.582297,-9.601719,-9.601719,13.449605,7.434000
-12.617108,11.054878,77.473791,-9.527017,-9.527017,13.282840,7.435000
-11.827404,11.555090,77.380435,-9.432364,-9.432364,13.078597,7.436000
-11.039492,12.046547,77.302299,-9.316575,-9.316575,12.834519,7.437000
-10.253712,12.529416,77.239427,-9.178312,-9.178312,12.547933,7.438000
-9.470382,13.003840,77.191834,-9.016046,-9.016046,12.215786,7.439000
-8.689802,13.469934,77.159508,-8.828016,-8.828016,11.834553,7.440000
-7.912254,13.927785,77.142417,-8.612172,-8.612172,11.400131,7.441000
-7.138004,14.377453,77.140505,-8.366113,-8.366113,10.907707,7.442000
-6.367301,14.818966,77.153696,-8.087000,-8.087000,10.351591,7.443000
-5.600383,15.252325,77.181897,-7.771458,-7.771458,9.725020,7.444000
-4.837477,15.677498,77.224994,-7.415474,-7.415474,9.019946,7.445000
